id_y	pert_type_y	id_x	score	pert_iname_x	pert_iname_y	pert_type_x
proteasome	trt_cp	CGS001-3459	57.3717	IFNGR1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-4258	57.3479	MGST2	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-4700	57.343	NDUFA6	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-8536	57.2937	CAMK1	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K99582188	57.2772	BRD-K99582188	proteasome	trt_cp
proteasome	trt_cp	CGS001-80204	57.2753	FBXO11	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K43069600	57.2511	BRD-K43069600	proteasome	trt_cp
proteasome	trt_cp	CGS001-26762	57.2451	HAVCR1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-9053	57.2414	MAP7	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-1196	57.2113	CLK2	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-51728	57.1975	POLR3K	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K73982490	57.1436	BI-78D3	proteasome	trt_cp
proteasome	trt_cp	CGS001-9467	57.1268	SH3BP5	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-6509	57.0902	SLC1A4	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-A55416093	57.0901	colforsin	proteasome	trt_cp
proteasome	trt_cp	BRD-K18619710	57.0878	digoxigenin	proteasome	trt_cp
proteasome	trt_cp	CGS001-57215	57.0578	THAP11	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-2853	57.0279	GPR31	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-8558	56.9761	CDK10	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-178	56.9378	AGL	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K52075715	56.9156	oxibendazole	proteasome	trt_cp
proteasome	trt_cp	BRD-K01621458	56.901	BRD-K01621458	proteasome	trt_cp
proteasome	trt_cp	BRD-A16311756	56.8939	profenamine	proteasome	trt_cp
proteasome	trt_cp	CGS001-26001	56.8841	RNF167	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-9709	56.873000000000005	HERPUD1	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K82818427	56.8656	batimastat	proteasome	trt_cp
proteasome	trt_cp	CGS001-4853	56.8587	NOTCH2	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-7276	56.8557	TTR	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-2002	56.791000000000004	ELK1	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K39647256	56.7656	BRD-K39647256	proteasome	trt_cp
proteasome	trt_cp	CGS001-27154	56.7523	BRPF3	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-7188	56.7489	TRAF5	proteasome	trt_sh.cgs
proteasome	trt_cp	ccsbBroad304_02324	56.7321	TRAP1	proteasome	trt_oe
proteasome	trt_cp	CGS001-3565	56.7237	IL4	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-350	56.714	APOH	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-9966	56.6787	TNFSF15	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-A47144777	56.663999999999994	dihydro-7-desacetyldeoxygedunin	proteasome	trt_cp
proteasome	trt_cp	CGS001-2015	56.6062	EMR1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-1244	56.6014	ABCC2	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-79643	56.5806	CHMP6	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-4817	56.5572	NIT1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-7471	56.5545	WNT1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-1874	56.541000000000004	E2F4	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-3895	56.4829	KTN1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-2254	56.4738	FGF9	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-5236	56.4609	PGM1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-10929	56.4457	SRSF8	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-8517	56.4445	IKBKG	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K49061529	56.4369	BRD-K49061529	proteasome	trt_cp
proteasome	trt_cp	BRD-K06750613	56.4151	GSK-1059615	proteasome	trt_cp
proteasome	trt_cp	CGS001-1072	56.3911	CFL1	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K29950728	56.3481	clomifene	proteasome	trt_cp
proteasome	trt_cp	CGS001-9097	56.3183	USP14	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-283455	56.285	KSR2	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K98936959	56.2721	BRD-K98936959	proteasome	trt_cp
proteasome	trt_cp	BRD-K93034159	56.2596	cladribine	proteasome	trt_cp
proteasome	trt_cp	CGS001-3217	56.2385	HOXB7	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-1616	56.2141	DAXX	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K01497355	56.1424	BRD-K01497355	proteasome	trt_cp
proteasome	trt_cp	BRD-K78133682	56.1325	BRD-K78133682	proteasome	trt_cp
proteasome	trt_cp	CGS001-3566	56.095	IL4R	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-2079	56.0433	ERH	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-2064	56.0373	ERBB2	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K63828191	56.0365	raloxifene	proteasome	trt_cp
proteasome	trt_cp	CGS001-5144	56.0284	PDE4D	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K80622725	56.0121	STK-397047	proteasome	trt_cp
proteasome	trt_cp	CGS001-11245	56.0062	GPR176	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K13087974	56.0036	4,5-dianilinophthalimide	proteasome	trt_cp
proteasome	trt_cp	BRD-U86222656	55.9943	BRD-U86222656	proteasome	trt_cp
proteasome	trt_cp	CGS001-3516	55.9656	RBPJ	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K42694358	55.9419	BRD-K42694358	proteasome	trt_cp
proteasome	trt_cp	BRD-K37883585	55.9259	BRD-K37883585	proteasome	trt_cp
proteasome	trt_cp	CGS001-64746	55.8692	ACBD3	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-10513	55.8633	APPBP2	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-51021	55.8572	MRPS16	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K91623615	55.8564	ABT-751	proteasome	trt_cp
proteasome	trt_cp	CGS001-8667	55.8347	EIF3H	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K29173907	55.8082	isoflupredone	proteasome	trt_cp
proteasome	trt_cp	CGS001-55366	55.8022	LGR4	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-9612	55.7928	NCOR2	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-6793	55.7706	STK10	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-7466	55.7702	WFS1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-2582	55.6988	GALE	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-3485	55.6913	IGFBP2	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-1856	55.6397	DVL2	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-56521	55.6226	DNAJC12	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-A23637604	55.6098	oxymetholone	proteasome	trt_cp
proteasome	trt_cp	CGS001-64858	55.6035	DCLRE1B	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-63892	55.5942	THADA	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-53831	55.5721	GPR84	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-7431	55.5465	VIM	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-10390	55.535	CEPT1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-84759	55.5304	PCGF1	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K12994359	55.5289	valdecoxib	proteasome	trt_cp
proteasome	trt_cp	BRD-K01253243	55.5253	SB-590885	proteasome	trt_cp
proteasome	trt_cp	CGS001-5624	55.5224	PROC	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-1676	55.5079	DFFA	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-11186	55.4658	RASSF1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-10975	55.4423	UQCR11	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K39987650	55.4348	bisacodyl	proteasome	trt_cp
proteasome	trt_cp	CGS001-9355	55.3872	LHX2	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-5831	55.3744	PYCR1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-50943	55.3485	FOXP3	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K62959606	55.3025	sphingosine	proteasome	trt_cp
proteasome	trt_cp	CGS001-25801	55.2365	GCA	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-4223	55.2215	MEOX2	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-2101	55.1869	ESRRA	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-221391	55.1821	OPN5	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-9270	55.1676	ITGB1BP1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-8553	55.1461	BHLHE40	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-6827	55.1368	SUPT4H1	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K80334323	55.1321	noretynodrel	proteasome	trt_cp
proteasome	trt_cp	CGS001-4602	55.0974	MYB	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-1044	55.007	CDX1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-150094	54.9825	SIK1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-22908	54.9769	SACM1L	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-11344	54.9699	TWF2	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K67118123	54.968999999999994	BRD-K67118123	proteasome	trt_cp
proteasome	trt_cp	CGS001-124274	54.9444	GPR139	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K20492338	54.9389	BRD-K20492338	proteasome	trt_cp
proteasome	trt_cp	BRD-A35912562	54.9111	pregnenolone	proteasome	trt_cp
proteasome	trt_cp	ccsbBroad304_02419	54.8825	NDRG1	proteasome	trt_oe
proteasome	trt_cp	CGS001-57222	54.8717	ERGIC1	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K09638361	54.8348	SA-63133	proteasome	trt_cp
proteasome	trt_cp	CGS001-1512	54.8311	CTSH	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-3397	54.821000000000005	ID1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-7100	54.8122	TLR5	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-4191	54.8067	MDH2	proteasome	trt_sh.cgs
proteasome	trt_cp	ccsbBroad304_07097	54.7917	TRAF1	proteasome	trt_oe
proteasome	trt_cp	BRD-K10466330	54.7808	AVA	proteasome	trt_cp
proteasome	trt_cp	CGS001-670	54.7555	BPHL	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-55082	54.7469	ARGLU1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-7750	54.7305	ZMYM2	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-6818	54.698	SULT1A3	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-161725	54.6961	OTUD7A	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-A25170757	54.6886	BRD-A25170757	proteasome	trt_cp
proteasome	trt_cp	BRD-K56489029	54.63399999999999	BRD-K56489029	proteasome	trt_cp
proteasome	trt_cp	CGS001-3601	54.5779	IL15RA	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-9738	54.5638	CCP110	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K74316684	54.5588	BRD-K74316684	proteasome	trt_cp
proteasome	trt_cp	CGS001-2593	54.5436	GAMT	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-9919	54.5042	SEC16A	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-8720	54.5027	MBTPS1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-9344	54.4784	TAOK2	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K74623475	54.4458	BRD-K74623475	proteasome	trt_cp
proteasome	trt_cp	CGS001-4781	54.4358	NFIB	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-3791	54.4132	KDR	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-10180	54.3983	RBM6	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K91263825	54.3583	nortriptyline	proteasome	trt_cp
proteasome	trt_cp	ccsbBroad304_07834	54.3471	GGA2	proteasome	trt_oe
proteasome	trt_cp	CGS001-84647	54.3033	PLA2G12B	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K16478699	54.2883	PLX-4720	proteasome	trt_cp
proteasome	trt_cp	CGS001-622	54.2823	BDH1	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K81142122	54.2815	STK-249718	proteasome	trt_cp
proteasome	trt_cp	CGS001-9788	54.2736	MTSS1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-23451	54.2073	SF3B1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-22887	54.1906	FOXJ3	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-23378	54.1861	RRP8	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-6696	54.1723	SPP1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-26574	54.1644	AATF	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-A02481876	54.1561	importazole	proteasome	trt_cp
proteasome	trt_cp	CGS001-9908	54.1054	G3BP2	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-6535	54.1015	SLC6A8	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-5160	54.0941	PDHA1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-2073	54.0849	ERCC5	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K55612480	54.0701	BRD-K55612480	proteasome	trt_cp
proteasome	trt_cp	CGS001-4616	54.0443	GADD45B	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-9831	54.0416	ZNF623	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-11215	54.0186	AKAP11	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-A36318220	54.011	necrostatin-1	proteasome	trt_cp
proteasome	trt_cp	BRD-K65786282	54.0016	CGP-7930	proteasome	trt_cp
proteasome	trt_cp	CGS001-405	53.9854	ARNT	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K09231502	53.8934	BRD-K09231502	proteasome	trt_cp
proteasome	trt_cp	BRD-K15108141	53.8722	gemcitabine	proteasome	trt_cp
proteasome	trt_cp	ccsbBroad304_09756	53.8522	PAQR7	proteasome	trt_oe
proteasome	trt_cp	CGS001-664	53.8453	BNIP3	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K19216856	53.8307	epigallocatechin	proteasome	trt_cp
proteasome	trt_cp	CGS001-7428	53.7857	VHL	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K50836978	53.7665	purvalanol-a	proteasome	trt_cp
proteasome	trt_cp	CGS001-51311	53.7505	TLR8	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-5716	53.7323	PSMD10	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-23061	53.7221	TBC1D9B	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-3109	53.717	HLA-DMB	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-1362	53.7023	CPD	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-5982	53.6862	RFC2	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-27346	53.6303	TMEM97	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-2864	53.6236	FFAR1	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K43796186	53.6097	benzyl-quinazolin-4-yl-amine	proteasome	trt_cp
proteasome	trt_cp	CGS001-1195	53.6006	CLK1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-1949	53.5958	EFNB3	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-10138	53.5461	YAF2	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K49630153	53.5179	BRD-K49630153	proteasome	trt_cp
proteasome	trt_cp	CGS001-10644	53.5119	IGF2BP2	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-51564	53.4975	HDAC7	proteasome	trt_sh.cgs
proteasome	trt_cp	ccsbBroad304_09578	53.4966	PASD1	proteasome	trt_oe
proteasome	trt_cp	CGS001-23670	53.4543	TMEM2	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-678	53.4539	ZFP36L2	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-84873	53.4476	GPR128	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K29359156	53.4267	ebselen	proteasome	trt_cp
proteasome	trt_cp	BRD-K04218075	53.4071	clomifene	proteasome	trt_cp
proteasome	trt_cp	BRD-K78867378	53.3437	MW-A1-12	proteasome	trt_cp
proteasome	trt_cp	CGS001-4695	53.3172	NDUFA2	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K94176593	53.3006	TWS-119	proteasome	trt_cp
proteasome	trt_cp	BRD-K53561341	53.2957	KIN001-220	proteasome	trt_cp
proteasome	trt_cp	CGS001-3600	53.2857	IL15	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-8717	53.2506	TRADD	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-A31204924	53.2406	mitotane	proteasome	trt_cp
proteasome	trt_cp	CGS001-51460	53.2339	SFMBT1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-3912	53.2256	LAMB1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-4671	53.1901	NAIP	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-23581	53.1704	CASP14	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-5080	53.1697	PAX6	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-4245	53.1085	MGAT1	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K06426971	53.0986	ryuvidine	proteasome	trt_cp
proteasome	trt_cp	BRD-K37456065	53.0927	VU-0365114-2	proteasome	trt_cp
proteasome	trt_cp	CGS001-7301	53.0789	TYRO3	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-16	53.0747	AARS	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-A85891951	53.0723	BRD-A85891951	proteasome	trt_cp
proteasome	trt_cp	BRD-K66032149	53.043	VU-0365117-1	proteasome	trt_cp
proteasome	trt_cp	CGS001-375133	52.994	PI4KAP2	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K04853698	52.9822	LDN-193189	proteasome	trt_cp
proteasome	trt_cp	CGS001-26136	52.9774	TES	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-6119	52.9727	RPA3	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-6605	52.9445	SMARCE1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-5529	52.9217	PPP2R5E	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-6309	52.919	SC5DL	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-4173	52.9121	MCM4	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-A23723433	52.8947	paclitaxel	proteasome	trt_cp
proteasome	trt_cp	CGS001-256364	52.8946	EML3	proteasome	trt_sh.cgs
proteasome	trt_cp	ccsbBroad304_05121	52.7963	ZNF296	proteasome	trt_oe
proteasome	trt_cp	BRD-K95976153	52.7929	BRD-K95976153	proteasome	trt_cp
proteasome	trt_cp	CGS001-5053	52.7762	PAH	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-3635	52.7657	INPP5D	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-2990	52.7634	GUSB	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-84636	52.7474	GPR174	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K25144184	52.7454	BRD-K25144184	proteasome	trt_cp
proteasome	trt_cp	CGS001-4925	52.7247	NUCB2	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-83881	52.7155	MIXL1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-84969	52.6966	TOX2	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K88329126	52.6727	BRD-K88329126	proteasome	trt_cp
proteasome	trt_cp	CGS001-2244	52.6595	FGB	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-A16998493	52.6471	etodolac	proteasome	trt_cp
proteasome	trt_cp	CGS001-5577	52.6369	PRKAR2B	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-A75769826	52.5991	SDM25N	proteasome	trt_cp
proteasome	trt_cp	CGS001-84159	52.5568	ARID5B	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-11179	52.5422	ZNF277	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-9854	52.5386	C2CD2L	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K98490050	52.5291	amsacrine	proteasome	trt_cp
proteasome	trt_cp	CGS001-7371	52.5104	UCK2	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K35638681	52.4946	BRD-K35638681	proteasome	trt_cp
proteasome	trt_cp	CGS001-22891	52.4846	ZNF365	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-324	52.4788	APC	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-2260	52.4443	FGFR1	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K11634954	52.4338	GBR-13069	proteasome	trt_cp
proteasome	trt_cp	CGS001-115950	52.4088	ZNF653	proteasome	trt_sh.cgs
proteasome	trt_cp	ccsbBroad304_00998	52.3822	MEIS2	proteasome	trt_oe
proteasome	trt_cp	BRD-A47513740	52.3143	calyculin	proteasome	trt_cp
proteasome	trt_cp	BRD-K73589401	52.2472	corticosterone	proteasome	trt_cp
proteasome	trt_cp	CGS001-1594	52.2452	CYP27B1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-7345	52.2375	UCHL1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-10214	52.2273	SSX3	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K70401845	52.2178	erlotinib	proteasome	trt_cp
proteasome	trt_cp	CGS001-7862	52.1924	BRPF1	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K36038115	52.163000000000004	BRD-K36038115	proteasome	trt_cp
proteasome	trt_cp	BRD-A15914070	52.1606	4-hydroxy-2-nonenal	proteasome	trt_cp
proteasome	trt_cp	CGS001-875	52.1061	CBS	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-79006	52.0962	METRN	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-10046	52.0695	MAMLD1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-64121	52.0627	RRAGC	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-23239	52.0485	PHLPP1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-10276	52.0318	NET1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-9296	52.0238	ATP6V1F	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-64319	52.0198	FBRS	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-5610	51.9968	EIF2AK2	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K30066603	51.9546	BRD-K30066603	proteasome	trt_cp
proteasome	trt_cp	CGS001-55191	51.8626	NADSYN1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-81533	51.858000000000004	ITFG1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-6129	51.8559	RPL7	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-4351	51.7999	MPI	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-375	51.7942	ARF1	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K69406317	51.7669	BRD-K69406317	proteasome	trt_cp
proteasome	trt_cp	CGS001-10642	51.7647	IGF2BP1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-10125	51.7382	RASGRP1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-7157	51.7322	TP53	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-811	51.7064	CALR	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-387	51.5473	RHOA	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-A83993876	51.4638	BRD-A83993876	proteasome	trt_cp
proteasome	trt_cp	BRD-K73293050	51.4358	WZ-3146	proteasome	trt_cp
proteasome	trt_cp	BRD-K03319035	51.3829	maprotiline	proteasome	trt_cp
proteasome	trt_cp	BRD-K88899793	51.3651	BRD-K88899793	proteasome	trt_cp
proteasome	trt_cp	CGS001-9	51.3567	NAT1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-7342	51.351000000000006	UBP1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-4089	51.349	SMAD4	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-A82590476	51.2767	SDZ-NKT-343	proteasome	trt_cp
proteasome	trt_cp	CGS001-10059	51.2628	DNM1L	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K91946056	51.1751	BRD-K91946056	proteasome	trt_cp
proteasome	trt_cp	BRD-K32644160	51.1688	BRD-K32644160	proteasome	trt_cp
proteasome	trt_cp	BRD-K94544211	51.1306	BRD-K94544211	proteasome	trt_cp
proteasome	trt_cp	CGS001-2997	51.1016	GYS1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-136051	51.0426	ZNF786	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-81544	51.0259	GDPD5	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-A11095214	51.0189	BRD-A11095214	proteasome	trt_cp
proteasome	trt_cp	BRD-K93080877	50.9938	Ala-Ala-Phe-CMK	proteasome	trt_cp
proteasome	trt_cp	CGS001-9474	50.9921	ATG5	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-A35588707	50.9758	teniposide	proteasome	trt_cp
proteasome	trt_cp	BRD-K34776109	50.9546	glimepiride	proteasome	trt_cp
proteasome	trt_cp	BRD-K96809896	50.8993	SKF-86002	proteasome	trt_cp
proteasome	trt_cp	CGS001-7384	50.88	UQCRC1	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-K54018158	50.8789	BRD-K54018158	proteasome	trt_cp
proteasome	trt_cp	CGS001-5546	50.8736	PRCC	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-27199	50.8562	OXGR1	proteasome	trt_sh.cgs
proteasome	trt_cp	CGS001-7296	50.8403	TXNRD1	proteasome	trt_sh.cgs
proteasome	trt_cp	BRD-A36010170	50.8289	amcinonide	proteasome	trt_cp
proteasome	trt_cp	CGS001-6777	50.8055	STAT5B	proteasome	trt_sh.cgs
